QRcodeLoc Start
QRcodeTable Start
qrcode_table的大小为: 12
100100 399.63 -199.27 0
100101 399.27 -199.63 0
100102 399.27 -200.37 0
100103 399.63 -200.73 0
100104 399.63 -200.37 0
100105 399.63 -199.63 0
100106 400.37 -199.27 0
100107 400.37 -199.63 0
100109 400.37 -200.37 0
100110 400.37 -200.73 0
100111 400.73 -200.37 0
100114 400.73 -199.63 0
QRcodeTable Start
qrcode_table的大小为: 8
100301 311.67 -188.327 -92.264
100302 311.643 -189.351 -91.1349
100303 312.347 -189.361 -91.0547
100315 311.113 -207.294 -90.6139
100327 312.376 -188.377 -91.0937
100336 311.092 -208.29 -91.0267
100337 311.833 -208.319 -90.9734
100338 311.861 -207.317 -90.3825
MV_SC2005AM Start

error: x1 == x2
error: x1 == x2
error: x1 == x2
error: x1 == x2
 init 

2024-8-21_18:24:46.349611,-nan,-nan,-nan,-nan,1724235886.3496,-nan,-nan,-nan
2024-8-21_18:24:55.867790,0.0000,0.0000,0.0000,0.0000,1724235895.8678,399.9992,-198.5616,-90.9000
2024-8-21_18:24:55.869671,0.0001,-0.0001,-0.0001,0.0100,1724235895.8697,399.9991,-198.5617,-90.8900
2024-8-21_18:24:55.879733,0.0000,0.0000,0.0000,0.0000,1724235895.8797,399.9991,-198.5617,-90.8900
2024-8-21_18:24:55.887833,0.0000,0.0000,0.0000,0.0000,1724235895.8878,399.9991,-198.5617,-90.8900
2024-8-21_18:24:55.889683,0.0001,-0.0001,-0.0001,0.0100,1724235895.8897,399.9989,-198.5617,-90.8800
2024-8-21_18:24:55.899754,0.0000,0.0000,0.0000,0.0000,1724235895.8998,399.9989,-198.5617,-90.8800
2024-8-21_18:24:55.908206,0.0000,0.0000,0.0000,0.0000,1724235895.9082,399.9989,-198.5617,-90.8800
2024-8-21_18:24:55.909749,0.0000,0.0000,0.0000,0.0000,1724235895.9097,399.9989,-198.5617,-90.8800
2024-8-21_18:24:55.919753,0.0004,0.0004,0.0002,-0.0300,1724235895.9198,399.9993,-198.5615,-90.9100
2024-8-21_18:24:55.928177,0.0000,0.0000,0.0000,0.0000,1724235895.9282,399.9993,-198.5615,-90.9100
2024-8-21_18:24:55.929738,0.0003,-0.0002,-0.0001,0.0200,1724235895.9297,399.9991,-198.5617,-90.8900
2024-8-21_18:24:55.939758,0.0000,0.0000,0.0000,0.0000,1724235895.9398,399.9991,-198.5617,-90.8900
2024-8-21_18:24:55.947900,0.0000,0.0000,0.0000,0.0000,1724235895.9479,399.9991,-198.5617,-90.8900
2024-8-21_18:24:55.949719,0.0003,-0.0002,-0.0001,0.0200,1724235895.9497,399.9988,-198.5618,-90.8700
2024-8-21_18:24:55.959720,0.0004,0.0004,0.0002,-0.0300,1724235895.9597,399.9992,-198.5616,-90.9000
2024-8-21_18:24:55.967680,0.0000,0.0000,0.0000,0.0000,1724235895.9677,399.9992,-198.5616,-90.9000
2024-8-21_18:24:55.969706,0.0006,-0.0005,-0.0003,0.0400,1724235895.9697,399.9987,-198.5618,-90.8600
2024-8-21_18:24:55.979737,0.0003,0.0002,0.0001,-0.0200,1724235895.9797,399.9989,-198.5617,-90.8800
2024-8-21_18:24:55.987661,0.0000,0.0000,0.0000,0.0000,1724235895.9877,399.9989,-198.5617,-90.8800
2024-8-21_18:24:55.989704,0.0001,0.0001,0.0001,-0.0100,1724235895.9897,399.9991,-198.5617,-90.8900
2024-8-21_18:24:55.999817,0.0003,-0.0002,-0.0001,0.0200,1724235895.9998,399.9988,-198.5618,-90.8700
2024-8-21_18:24:56.007684,0.0000,0.0000,0.0000,0.0000,1724235896.0077,399.9988,-198.5618,-90.8700
2024-8-21_18:24:56.009703,0.0002,0.0001,-0.0001,-0.0100,1724235896.0097,399.9989,-198.5619,-90.8800
2024-8-21_18:24:56.019741,0.0002,0.0000,0.0002,0.0000,1724235896.0197,399.9989,-198.5617,-90.8800
2024-8-21_18:24:56.027709,0.0000,0.0000,0.0000,0.0000,1724235896.0277,399.9989,-198.5617,-90.8800
2024-8-21_18:24:56.029706,0.0001,-0.0001,-0.0001,0.0100,1724235896.0297,399.9988,-198.5618,-90.8700
2024-8-21_18:24:56.039743,0.0003,0.0002,0.0001,-0.0200,1724235896.0397,399.9991,-198.5617,-90.8900
2024-8-21_18:24:56.047682,0.0000,0.0000,0.0000,0.0000,1724235896.0477,399.9991,-198.5617,-90.8900
2024-8-21_18:24:56.049675,0.0000,0.0000,0.0000,0.0000,1724235896.0497,399.9991,-198.5617,-90.8900
2024-8-21_18:24:56.059750,0.0000,0.0000,0.0000,0.0000,1724235896.0598,399.9991,-198.5617,-90.8900
2024-8-21_18:24:56.067668,0.0000,0.0000,0.0000,0.0000,1724235896.0677,399.9991,-198.5617,-90.8900
2024-8-21_18:24:56.069707,0.0003,0.0002,0.0001,-0.0200,1724235896.0697,399.9993,-198.5615,-90.9100
2024-8-21_18:24:56.079710,0.0003,-0.0002,-0.0001,0.0200,1724235896.0797,399.9991,-198.5617,-90.8900
2024-8-21_18:24:56.087698,0.0000,0.0000,0.0000,0.0000,1724235896.0877,399.9991,-198.5617,-90.8900
2024-8-21_18:24:56.089708,0.0000,0.0000,0.0000,0.0000,1724235896.0897,399.9991,-198.5617,-90.8900
2024-8-21_18:24:56.099729,0.0000,0.0000,0.0000,0.0000,1724235896.0997,399.9991,-198.5617,-90.8900
2024-8-21_18:24:56.107682,0.0000,0.0000,0.0000,0.0000,1724235896.1077,399.9991,-198.5617,-90.8900
2024-8-21_18:24:56.109710,0.0000,0.0000,0.0000,0.0000,1724235896.1097,399.9991,-198.5617,-90.8900
2024-8-21_18:24:56.119718,0.0002,-0.0000,-0.0002,0.0000,1724235896.1197,399.9991,-198.5619,-90.8900
2024-8-21_18:24:56.127697,0.0000,0.0000,0.0000,0.0000,1724235896.1277,399.9991,-198.5619,-90.8900
2024-8-21_18:24:56.129711,0.0002,0.0000,0.0002,0.0000,1724235896.1297,399.9991,-198.5617,-90.8900
2024-8-21_18:24:56.139760,0.0003,-0.0002,-0.0001,0.0200,1724235896.1398,399.9988,-198.5618,-90.8700
2024-8-21_18:24:56.147666,0.0000,0.0000,0.0000,0.0000,1724235896.1477,399.9988,-198.5618,-90.8700
2024-8-21_18:24:56.149745,0.0001,0.0001,0.0001,-0.0100,1724235896.1497,399.9989,-198.5617,-90.8800
2024-8-21_18:24:56.159795,0.0004,0.0004,0.0002,-0.0300,1724235896.1598,399.9993,-198.5615,-90.9100
2024-8-21_18:24:56.167725,0.0000,0.0000,0.0000,0.0000,1724235896.1677,399.9993,-198.5615,-90.9100
2024-8-21_18:24:56.169709,0.0001,-0.0001,-0.0001,0.0100,1724235896.1697,399.9992,-198.5616,-90.9000
2024-8-21_18:24:56.179710,0.0004,-0.0004,-0.0002,0.0300,1724235896.1797,399.9988,-198.5618,-90.8700
2024-8-21_18:24:56.187875,0.0000,0.0000,0.0000,0.0000,1724235896.1879,399.9988,-198.5618,-90.8700
2024-8-21_18:24:56.189718,0.0006,0.0005,0.0003,-0.0400,1724235896.1897,399.9993,-198.5615,-90.9100
2024-8-21_18:24:56.199755,0.0003,-0.0002,-0.0001,0.0200,1724235896.1998,399.9991,-198.5617,-90.8900
2024-8-21_18:24:56.208032,0.0000,0.0000,0.0000,0.0000,1724235896.2080,399.9991,-198.5617,-90.8900
2024-8-21_18:24:56.209718,0.0001,0.0001,0.0001,-0.0100,1724235896.2097,399.9992,-198.5616,-90.9000
2024-8-21_18:24:56.219746,0.0001,0.0001,0.0001,-0.0100,1724235896.2197,399.9993,-198.5615,-90.9100
2024-8-21_18:24:56.227876,0.0000,0.0000,0.0000,0.0000,1724235896.2279,399.9993,-198.5615,-90.9100
2024-8-21_18:24:56.229714,0.0006,-0.0005,-0.0003,0.0400,1724235896.2297,399.9988,-198.5618,-90.8700
2024-8-21_18:24:56.239741,0.0006,0.0005,0.0003,-0.0400,1724235896.2397,399.9993,-198.5615,-90.9100
2024-8-21_18:24:56.247724,0.0000,0.0000,0.0000,0.0000,1724235896.2477,399.9993,-198.5615,-90.9100
2024-8-21_18:24:56.249716,0.0001,0.0001,0.0001,-0.0100,1724235896.2497,399.9994,-198.5615,-90.9200
2024-8-21_18:24:56.259791,0.0003,-0.0002,-0.0001,0.0200,1724235896.2598,399.9992,-198.5616,-90.9000
2024-8-21_18:24:56.268156,0.0000,0.0000,0.0000,0.0000,1724235896.2682,399.9992,-198.5616,-90.9000
2024-8-21_18:24:56.269736,0.0001,-0.0001,-0.0001,0.0100,1724235896.2697,399.9991,-198.5617,-90.8900
2024-8-21_18:24:56.279775,0.0002,0.0001,-0.0001,-0.0100,1724235896.2798,399.9992,-198.5618,-90.9000
2024-8-21_18:24:56.288208,0.0000,0.0000,0.0000,0.0000,1724235896.2882,399.9992,-198.5618,-90.9000
2024-8-21_18:24:56.289739,0.0002,0.0000,0.0002,0.0000,1724235896.2897,399.9992,-198.5616,-90.9000
2024-8-21_18:24:56.299736,0.0001,-0.0001,-0.0001,0.0100,1724235896.2997,399.9991,-198.5617,-90.8900
2024-8-21_18:24:56.308282,0.0000,0.0000,0.0000,0.0000,1724235896.3083,399.9991,-198.5617,-90.8900
2024-8-21_18:24:56.309746,0.0003,-0.0001,-0.0003,0.0100,1724235896.3097,399.9989,-198.5619,-90.8800
2024-8-21_18:24:56.319786,0.0004,0.0004,0.0002,-0.0300,1724235896.3198,399.9993,-198.5617,-90.9100
2024-8-21_18:24:56.328301,0.0000,0.0000,0.0000,0.0000,1724235896.3283,399.9993,-198.5617,-90.9100
2024-8-21_18:24:56.329747,0.0002,-0.0001,0.0001,0.0100,1724235896.3297,399.9992,-198.5616,-90.9000
2024-8-21_18:24:56.339751,0.0001,-0.0001,-0.0001,0.0100,1724235896.3398,399.9991,-198.5617,-90.8900
2024-8-21_18:24:56.347734,0.0000,0.0000,0.0000,0.0000,1724235896.3477,399.9991,-198.5617,-90.8900
2024-8-21_18:24:56.349886,0.0001,0.0001,0.0001,-0.0100,1724235896.3499,399.9992,-198.5616,-90.9000
2024-8-21_18:24:56.359743,0.0001,-0.0001,-0.0001,0.0100,1724235896.3597,399.9991,-198.5617,-90.8900
2024-8-21_18:24:56.367676,0.0000,0.0000,0.0000,0.0000,1724235896.3677,399.9991,-198.5617,-90.8900
2024-8-21_18:24:56.369728,0.0003,0.0002,0.0001,-0.0200,1724235896.3697,399.9993,-198.5615,-90.9100
2024-8-21_18:24:56.379703,0.0004,-0.0004,-0.0002,0.0300,1724235896.3797,399.9989,-198.5617,-90.8800
2024-8-21_18:24:56.387655,0.0000,0.0000,0.0000,0.0000,1724235896.3877,399.9989,-198.5617,-90.8800
2024-8-21_18:24:56.389719,0.0001,0.0001,0.0001,-0.0100,1724235896.3897,399.9991,-198.5617,-90.8900
2024-8-21_18:24:56.399744,0.0003,-0.0002,-0.0001,0.0200,1724235896.3997,399.9988,-198.5618,-90.8700
2024-8-21_18:24:56.408190,0.0000,0.0000,0.0000,0.0000,1724235896.4082,399.9988,-198.5618,-90.8700
2024-8-21_18:24:56.409737,0.0002,0.0001,-0.0001,-0.0100,1724235896.4097,399.9989,-198.5619,-90.8800
2024-8-21_18:24:56.419748,0.0003,0.0001,0.0003,-0.0100,1724235896.4197,399.9991,-198.5617,-90.8900
2024-8-21_18:24:56.428362,0.0000,0.0000,0.0000,0.0000,1724235896.4284,399.9991,-198.5617,-90.8900
2024-8-21_18:24:56.429741,0.0001,-0.0001,-0.0001,0.0100,1724235896.4297,399.9989,-198.5617,-90.8800
2024-8-21_18:24:56.439728,0.0002,0.0001,-0.0001,-0.0100,1724235896.4397,399.9991,-198.5619,-90.8900
2024-8-21_18:24:56.447734,0.0000,0.0000,0.0000,0.0000,1724235896.4477,399.9991,-198.5619,-90.8900
2024-8-21_18:24:56.449714,0.0002,-0.0001,0.0001,0.0100,1724235896.4497,399.9989,-198.5617,-90.8800
2024-8-21_18:24:56.459740,0.0000,0.0000,0.0000,0.0000,1724235896.4597,399.9989,-198.5617,-90.8800
2024-8-21_18:24:56.467710,0.0000,0.0000,0.0000,0.0000,1724235896.4677,399.9989,-198.5617,-90.8800
2024-8-21_18:24:56.469722,0.0001,-0.0001,-0.0001,0.0100,1724235896.4697,399.9988,-198.5618,-90.8700
2024-8-21_18:24:56.479711,0.0001,0.0001,0.0001,-0.0100,1724235896.4797,399.9989,-198.5617,-90.8800
2024-8-21_18:24:56.487720,0.0000,0.0000,0.0000,0.0000,1724235896.4877,399.9989,-198.5617,-90.8800
2024-8-21_18:24:56.489669,0.0004,0.0004,0.0002,-0.0300,1724235896.4897,399.9993,-198.5615,-90.9100
2024-8-21_18:24:56.499730,0.0003,-0.0002,-0.0001,0.0200,1724235896.4997,399.9991,-198.5617,-90.8900
2024-8-21_18:24:56.507597,0.0000,0.0000,0.0000,0.0000,1724235896.5076,399.9991,-198.5617,-90.8900
2024-8-21_18:24:56.509740,0.0000,0.0000,0.0000,0.0000,1724235896.5097,399.9991,-198.5617,-90.8900
2024-8-21_18:24:56.519711,0.0001,0.0001,0.0001,-0.0100,1724235896.5197,399.9992,-198.5616,-90.9000
2024-8-21_18:24:56.527607,0.0000,0.0000,0.0000,0.0000,1724235896.5276,399.9992,-198.5616,-90.9000
2024-8-21_18:24:56.529772,0.0003,-0.0002,-0.0001,0.0200,1724235896.5298,399.9989,-198.5617,-90.8800
2024-8-21_18:24:56.539831,0.0004,0.0004,0.0002,-0.0300,1724235896.5398,399.9993,-198.5615,-90.9100
2024-8-21_18:24:56.547705,0.0000,0.0000,0.0000,0.0000,1724235896.5477,399.9993,-198.5615,-90.9100
2024-8-21_18:24:56.549662,0.0006,-0.0005,-0.0003,0.0400,1724235896.5497,399.9988,-198.5618,-90.8700
2024-8-21_18:24:56.559715,0.0006,0.0005,0.0003,-0.0400,1724235896.5597,399.9993,-198.5615,-90.9100
2024-8-21_18:24:56.567698,0.0000,0.0000,0.0000,0.0000,1724235896.5677,399.9993,-198.5615,-90.9100
2024-8-21_18:24:56.569747,0.0004,-0.0004,-0.0002,0.0300,1724235896.5697,399.9989,-198.5617,-90.8800
2024-8-21_18:24:56.579739,0.0002,-0.0000,-0.0002,0.0000,1724235896.5797,399.9989,-198.5619,-90.8800
2024-8-21_18:24:56.587786,0.0000,0.0000,0.0000,0.0000,1724235896.5878,399.9989,-198.5619,-90.8800
2024-8-21_18:24:56.589712,0.0003,0.0001,0.0003,-0.0100,1724235896.5897,399.9991,-198.5617,-90.8900
2024-8-21_18:24:56.599748,0.0001,0.0001,0.0001,-0.0100,1724235896.5997,399.9992,-198.5616,-90.9000
2024-8-21_18:24:56.607770,0.0000,0.0000,0.0000,0.0000,1724235896.6078,399.9992,-198.5616,-90.9000
2024-8-21_18:24:56.609713,0.0001,-0.0001,-0.0001,0.0100,1724235896.6097,399.9991,-198.5617,-90.8900
2024-8-21_18:24:56.619714,0.0000,0.0000,0.0000,0.0000,1724235896.6197,399.9991,-198.5617,-90.8900
2024-8-21_18:24:56.627737,0.0000,0.0000,0.0000,0.0000,1724235896.6277,399.9991,-198.5617,-90.8900
2024-8-21_18:24:56.629709,0.0003,0.0002,-0.0001,-0.0200,1724235896.6297,399.9993,-198.5617,-90.9100
2024-8-21_18:24:56.639739,0.0003,-0.0002,0.0001,0.0200,1724235896.6397,399.9991,-198.5617,-90.8900
2024-8-21_18:24:56.647640,0.0000,0.0000,0.0000,0.0000,1724235896.6476,399.9991,-198.5617,-90.8900
2024-8-21_18:24:56.649704,0.0003,-0.0001,-0.0003,0.0100,1724235896.6497,399.9989,-198.5619,-90.8800
2024-8-21_18:24:56.659802,0.0002,0.0000,0.0002,0.0000,1724235896.6598,399.9989,-198.5617,-90.8800
2024-8-21_18:24:56.667672,0.0000,0.0000,0.0000,0.0000,1724235896.6677,399.9989,-198.5617,-90.8800
2024-8-21_18:24:56.669742,0.0003,0.0002,0.0001,-0.0200,1724235896.6697,399.9992,-198.5616,-90.9000
2024-8-21_18:24:56.679729,0.0003,-0.0001,-0.0003,0.0100,1724235896.6797,399.9991,-198.5619,-90.8900
2024-8-21_18:24:56.687632,0.0000,0.0000,0.0000,0.0000,1724235896.6876,399.9991,-198.5619,-90.8900
2024-8-21_18:24:56.689705,0.0002,0.0000,0.0002,0.0000,1724235896.6897,399.9991,-198.5617,-90.8900
2024-8-21_18:24:56.699741,0.0002,0.0001,-0.0001,-0.0100,1724235896.6997,399.9992,-198.5618,-90.9000
2024-8-21_18:24:56.707798,0.0000,0.0000,0.0000,0.0000,1724235896.7078,399.9992,-198.5618,-90.9000
2024-8-21_18:24:56.709752,0.0001,-0.0001,-0.0001,0.0100,1724235896.7098,399.9991,-198.5619,-90.8900
2024-8-21_18:24:56.719720,0.0001,0.0001,0.0001,-0.0100,1724235896.7197,399.9992,-198.5618,-90.9000
2024-8-21_18:24:56.727831,0.0000,0.0000,0.0000,0.0000,1724235896.7278,399.9992,-198.5618,-90.9000
2024-8-21_18:24:56.729719,0.0001,-0.0001,-0.0001,0.0100,1724235896.7297,399.9991,-198.5619,-90.8900
2024-8-21_18:24:56.739730,0.0002,-0.0001,0.0001,0.0100,1724235896.7397,399.9989,-198.5617,-90.8800
2024-8-21_18:24:56.747730,0.0000,0.0000,0.0000,0.0000,1724235896.7477,399.9989,-198.5617,-90.8800
2024-8-21_18:24:56.749714,0.0003,0.0002,0.0001,-0.0200,1724235896.7497,399.9992,-198.5616,-90.9000
2024-8-21_18:24:56.759721,0.0001,-0.0001,-0.0001,0.0100,1724235896.7597,399.9991,-198.5617,-90.8900
2024-8-21_18:24:56.767656,0.0000,0.0000,0.0000,0.0000,1724235896.7677,399.9991,-198.5617,-90.8900
2024-8-21_18:24:56.769705,0.0001,0.0001,0.0001,-0.0100,1724235896.7697,399.9992,-198.5616,-90.9000
2024-8-21_18:24:56.779737,0.0003,-0.0002,-0.0001,0.0200,1724235896.7797,399.9989,-198.5617,-90.8800
2024-8-21_18:24:56.787691,0.0000,0.0000,0.0000,0.0000,1724235896.7877,399.9989,-198.5617,-90.8800
2024-8-21_18:24:56.789705,0.0000,0.0000,0.0000,0.0000,1724235896.7897,399.9989,-198.5617,-90.8800
2024-8-21_18:24:56.799798,0.0000,0.0000,0.0000,0.0000,1724235896.7998,399.9989,-198.5617,-90.8800
2024-8-21_18:24:56.807634,0.0000,0.0000,0.0000,0.0000,1724235896.8076,399.9989,-198.5617,-90.8800
2024-8-21_18:24:56.809733,0.0000,0.0000,0.0000,0.0000,1724235896.8097,399.9989,-198.5617,-90.8800
2024-8-21_18:24:56.819718,0.0000,0.0000,0.0000,0.0000,1724235896.8197,399.9989,-198.5617,-90.8800
2024-8-21_18:24:56.827802,0.0000,0.0000,0.0000,0.0000,1724235896.8278,399.9989,-198.5617,-90.8800
2024-8-21_18:24:56.829715,0.0001,-0.0001,-0.0001,0.0100,1724235896.8297,399.9988,-198.5618,-90.8700
2024-8-21_18:24:56.839746,0.0002,-0.0000,-0.0002,0.0000,1724235896.8397,399.9988,-198.5620,-90.8700
2024-8-21_18:24:56.847850,0.0000,0.0000,0.0000,0.0000,1724235896.8478,399.9988,-198.5620,-90.8700
2024-8-21_18:24:56.849714,0.0003,0.0001,0.0003,-0.0100,1724235896.8497,399.9989,-198.5617,-90.8800
2024-8-21_18:24:56.859721,0.0001,0.0001,0.0001,-0.0100,1724235896.8597,399.9991,-198.5617,-90.8900
2024-8-21_18:24:56.867768,0.0000,0.0000,0.0000,0.0000,1724235896.8678,399.9991,-198.5617,-90.8900
2024-8-21_18:24:56.869716,0.0002,0.0001,-0.0001,-0.0100,1724235896.8697,399.9992,-198.5618,-90.9000
2024-8-21_18:24:56.879723,0.0003,-0.0002,0.0001,0.0200,1724235896.8797,399.9989,-198.5617,-90.8800
2024-8-21_18:24:56.887774,0.0000,0.0000,0.0000,0.0000,1724235896.8878,399.9989,-198.5617,-90.8800
2024-8-21_18:24:56.889721,0.0003,0.0002,0.0001,-0.0200,1724235896.8897,399.9992,-198.5616,-90.9000
2024-8-21_18:24:56.899748,0.0002,0.0001,-0.0001,-0.0100,1724235896.8997,399.9993,-198.5617,-90.9100
2024-8-21_18:24:56.907863,0.0000,0.0000,0.0000,0.0000,1724235896.9079,399.9993,-198.5617,-90.9100
2024-8-21_18:24:56.909713,0.0000,0.0000,0.0000,-0.0000,1724235896.9097,399.9993,-198.5617,-90.9100
2024-8-21_18:24:56.919745,0.0002,-0.0001,0.0001,0.0100,1724235896.9197,399.9992,-198.5616,-90.9000
2024-8-21_18:24:56.927800,0.0000,0.0000,0.0000,0.0000,1724235896.9278,399.9992,-198.5616,-90.9000
2024-8-21_18:24:56.929714,0.0001,-0.0001,-0.0001,0.0100,1724235896.9297,399.9991,-198.5617,-90.8900
2024-8-21_18:24:56.939722,0.0004,0.0004,-0.0000,-0.0300,1724235896.9397,399.9994,-198.5617,-90.9200
2024-8-21_18:24:56.947873,0.0000,0.0000,0.0000,-0.0000,1724235896.9479,399.9994,-198.5617,-90.9200
2024-8-21_18:24:56.949714,0.0002,-0.0001,0.0001,0.0100,1724235896.9497,399.9993,-198.5615,-90.9100
2024-8-21_18:24:56.959764,0.0001,-0.0001,-0.0001,0.0100,1724235896.9598,399.9992,-198.5616,-90.9000
2024-8-21_18:24:56.967900,0.0000,0.0000,0.0000,0.0000,1724235896.9679,399.9992,-198.5616,-90.9000
2024-8-21_18:24:56.969715,0.0001,-0.0001,-0.0001,0.0100,1724235896.9697,399.9991,-198.5617,-90.8900
2024-8-21_18:24:56.979716,0.0000,0.0000,0.0000,0.0000,1724235896.9797,399.9991,-198.5617,-90.8900
2024-8-21_18:24:56.987833,0.0000,0.0000,0.0000,0.0000,1724235896.9878,399.9991,-198.5617,-90.8900
2024-8-21_18:24:56.989716,0.0003,0.0002,0.0001,-0.0200,1724235896.9897,399.9993,-198.5615,-90.9100
2024-8-21_18:24:56.999759,0.0006,-0.0004,-0.0004,0.0300,1724235896.9998,399.9989,-198.5619,-90.8800
2024-8-21_18:24:57.008115,0.0000,0.0000,0.0000,0.0000,1724235897.0081,399.9989,-198.5619,-90.8800
2024-8-21_18:24:57.009738,0.0002,0.0000,0.0002,0.0000,1724235897.0097,399.9989,-198.5617,-90.8800
2024-8-21_18:24:57.019741,0.0003,0.0002,0.0001,-0.0200,1724235897.0197,399.9992,-198.5616,-90.9000
2024-8-21_18:24:57.027912,0.0000,0.0000,0.0000,0.0000,1724235897.0279,399.9992,-198.5616,-90.9000
2024-8-21_18:24:57.029729,0.0000,0.0000,0.0000,0.0000,1724235897.0297,399.9992,-198.5616,-90.9000
2024-8-21_18:24:57.039744,0.0003,-0.0002,-0.0001,0.0200,1724235897.0397,399.9989,-198.5617,-90.8800
2024-8-21_18:24:57.047698,0.0000,0.0000,0.0000,0.0000,1724235897.0477,399.9989,-198.5617,-90.8800
2024-8-21_18:24:57.049708,0.0001,0.0001,0.0001,-0.0100,1724235897.0497,399.9991,-198.5617,-90.8900
2024-8-21_18:24:57.059812,0.0003,0.0002,-0.0001,-0.0200,1724235897.0598,399.9993,-198.5617,-90.9100
2024-8-21_18:24:57.067712,0.0000,0.0000,0.0000,0.0000,1724235897.0677,399.9993,-198.5617,-90.9100
2024-8-21_18:24:57.069704,0.0003,-0.0002,-0.0001,0.0200,1724235897.0697,399.9991,-198.5619,-90.8900
2024-8-21_18:24:57.079735,0.0001,0.0001,0.0001,-0.0100,1724235897.0797,399.9992,-198.5618,-90.9000
2024-8-21_18:24:57.087680,0.0000,0.0000,0.0000,0.0000,1724235897.0877,399.9992,-198.5618,-90.9000
2024-8-21_18:24:57.089706,0.0004,-0.0004,0.0000,0.0300,1724235897.0897,399.9988,-198.5618,-90.8700
2024-8-21_18:24:57.099738,0.0003,0.0002,0.0001,-0.0200,1724235897.0997,399.9991,-198.5617,-90.8900
2024-8-21_18:24:57.107831,0.0000,0.0000,0.0000,0.0000,1724235897.1078,399.9991,-198.5617,-90.8900
2024-8-21_18:24:57.109718,0.0002,-0.0000,-0.0002,0.0000,1724235897.1097,399.9991,-198.5619,-90.8900
2024-8-21_18:24:57.119726,0.0003,0.0001,0.0003,-0.0100,1724235897.1197,399.9992,-198.5616,-90.9000
2024-8-21_18:24:57.127983,0.0000,0.0000,0.0000,0.0000,1724235897.1280,399.9992,-198.5616,-90.9000
2024-8-21_18:24:57.129763,0.0002,0.0001,-0.0001,-0.0100,1724235897.1298,399.9993,-198.5617,-90.9100
2024-8-21_18:24:57.139759,0.0004,-0.0004,-0.0002,0.0300,1724235897.1398,399.9989,-198.5619,-90.8800
2024-8-21_18:24:57.147867,0.0000,0.0000,0.0000,0.0000,1724235897.1479,399.9989,-198.5619,-90.8800
2024-8-21_18:24:57.149723,0.0006,0.0005,0.0003,-0.0400,1724235897.1497,399.9994,-198.5617,-90.9200
2024-8-21_18:24:57.159718,0.0003,-0.0002,0.0001,0.0200,1724235897.1597,399.9992,-198.5616,-90.9000
2024-8-21_18:24:57.167741,0.0000,0.0000,0.0000,0.0000,1724235897.1677,399.9992,-198.5616,-90.9000
2024-8-21_18:24:57.169712,0.0001,-0.0001,-0.0001,0.0100,1724235897.1697,399.9991,-198.5617,-90.8900
2024-8-21_18:24:57.179711,0.0001,0.0001,0.0001,-0.0100,1724235897.1797,399.9992,-198.5616,-90.9000
2024-8-21_18:24:57.187677,0.0000,0.0000,0.0000,0.0000,1724235897.1877,399.9992,-198.5616,-90.9000
2024-8-21_18:24:57.189705,0.0001,-0.0001,-0.0001,0.0100,1724235897.1897,399.9991,-198.5617,-90.8900
2024-8-21_18:24:57.199734,0.0000,0.0000,0.0000,0.0000,1724235897.1997,399.9991,-198.5617,-90.8900
2024-8-21_18:24:57.207709,0.0000,0.0000,0.0000,0.0000,1724235897.2077,399.9991,-198.5617,-90.8900
2024-8-21_18:24:57.209705,0.0004,0.0004,0.0002,-0.0300,1724235897.2097,399.9994,-198.5615,-90.9200
2024-8-21_18:24:57.219757,0.0003,-0.0002,-0.0001,0.0200,1724235897.2198,399.9992,-198.5616,-90.9000
2024-8-21_18:24:57.227700,0.0000,0.0000,0.0000,0.0000,1724235897.2277,399.9992,-198.5616,-90.9000
2024-8-21_18:24:57.229706,0.0004,-0.0003,-0.0003,0.0200,1724235897.2297,399.9989,-198.5619,-90.8800
2024-8-21_18:24:57.239736,0.0003,0.0001,0.0003,-0.0100,1724235897.2397,399.9991,-198.5617,-90.8900
2024-8-21_18:24:57.247713,0.0000,0.0000,0.0000,0.0000,1724235897.2477,399.9991,-198.5617,-90.8900
2024-8-21_18:24:57.249705,0.0004,-0.0004,-0.0002,0.0300,1724235897.2497,399.9987,-198.5618,-90.8600
2024-8-21_18:24:57.259735,0.0004,0.0004,0.0002,-0.0300,1724235897.2597,399.9991,-198.5617,-90.8900
2024-8-21_18:24:57.267660,0.0000,0.0000,0.0000,0.0000,1724235897.2677,399.9991,-198.5617,-90.8900
2024-8-21_18:24:57.269695,0.0006,0.0005,0.0003,-0.0400,1724235897.2697,399.9996,-198.5614,-90.9300
2024-8-21_18:24:57.279736,0.0004,-0.0003,-0.0003,0.0200,1724235897.2797,399.9993,-198.5617,-90.9100
2024-8-21_18:24:57.287775,0.0000,0.0000,0.0000,0.0000,1724235897.2878,399.9993,-198.5617,-90.9100
2024-8-21_18:24:57.289715,0.0005,-0.0005,-0.0000,0.0400,1724235897.2897,399.9988,-198.5618,-90.8700
2024-8-21_18:24:57.299747,0.0005,0.0005,0.0000,-0.0400,1724235897.2997,399.9993,-198.5617,-90.9100
2024-8-21_18:24:57.307801,0.0000,0.0000,0.0000,0.0000,1724235897.3078,399.9993,-198.5617,-90.9100
2024-8-21_18:24:57.309751,0.0000,0.0000,0.0000,-0.0000,1724235897.3098,399.9993,-198.5617,-90.9100
